Drug ID,Drug name,Target ID,Target name,Score,label
DB00703,Methazolamide,O43570,CA12,0.56388,0
DB00333,Methadone,P23975,SLC6A2,0.56378,0
DB01017,Minocycline,P29466,CASP1,0.56337,1
DB00998,Frovatriptan,P18825,ADRA2C,0.56332,0
DB00898,Ethanol,O14764,GABRD,0.56322,0
DB00921,Buprenorphine,Q01959,SLC6A3,0.56321,0
DB00675,Tamoxifen,P06401,PGR,0.56318,0
DB00490,Buspirone,P23975,SLC6A2,0.5631,0
DB01100,Pimozide,P08588,ADRB1,0.56297,0
DB00384,Triamterene,O60493,SNX3,0.56282,0
DB00912,Repaglinide,Q07869,PPARA,0.56259,0
DB01394,Colchicine,P07437,TUBB,0.56247,1
DB01205,Flumazenil,Q8N1C3,GABRG1,0.56244,0
DB00727,Nitroglycerin,P07550,ADRB2,0.56236,0
DB00622,Nicardipine,O00305,CACNB4,0.56214,0
DB01233,Metoclopramide,P21917,DRD4,0.56214,0
DB00379,Mexiletine,Q9Y5Y9,SCN10A,0.56207,0
DB00661,Verapamil,P08588,ADRB1,0.562,0
DB00200,Hydroxocobalamin,Q8IVH4,MMAA,0.56176,1
DB01409,Tiotropium,P08912,CHRM5,0.56145,0
DB01017,Minocycline,P01584,IL1B,0.5614,1
DB01069,Promethazine,P21728,DRD1,0.56136,0
DB00247,Methysergide,P21917,DRD4,0.56131,0
DB00907,Cocaine,P35499,SCN4A,0.56128,0
DB00434,Cyproheptadine,P35348,ADRA1A,0.56102,0
DB00193,Tramadol,P28223,HTR2A,0.5609,0
DB01104,Sertraline,P08172,CHRM2,0.5608,0
DB00952,Naratriptan,P25100,ADRA1D,0.56078,0
DB00968,Methyldopa,P07550,ADRB2,0.56076,0
DB00800,Fenoldopam,P30939,HTR1F,0.56071,0
DB00910,Paricalcitol,P06401,PGR,0.56052,0
DB00751,Epinastine,P41595,HTR2B,0.56047,0
DB01367,Rasagiline,P23975,SLC6A2,0.56031,0
DB00679,Thioridazine,P20309,CHRM3,0.56027,0
DB00839,Tolazamide,Q09428,ABCC8,0.56018,0
DB00242,Cladribine,P35354,PTGS2,0.56011,0
DB00960,Pindolol,P18825,ADRA2C,0.56009,0
DB00205,Pyrimethamine,P00374,DHFR,0.56,1
DB00216,Eletriptan,P25100,ADRA1D,0.55999,0
DB00780,Phenelzine,Q01959,SLC6A3,0.55998,0
DB00543,Amoxapine,P50406,HTR6,0.55989,0
DB00476,Duloxetine,P28221,HTR1D,0.55975,0
DB00350,Minoxidil,P08913,ADRA2A,0.5597,0
DB01159,Halothane,Q9NZV8,KCND2,0.55963,0
DB01618,Molindone,P30939,HTR1F,0.55962,0
DB01174,Phenobarbital,Q8N1C3,GABRG1,0.55961,0
DB00621,Oxandrolone,P06401,PGR,0.55952,0
DB01104,Sertraline,P28223,HTR2A,0.55935,0
DB00308,Ibutilide,O00555,CACNA1A,0.5593,0
DB01273,Varenicline,P43681,CHRNA4,0.55908,1
DB01156,Bupropion,P08908,HTR1A,0.55899,0
DB01618,Molindone,P35348,ADRA1A,0.55881,0
DB00401,Nisoldipine,P08235,NR3C2,0.55878,0
DB00979,Cyclopentolate,P08912,CHRM5,0.55875,0
DB00547,Desoximetasone,P03372,ESR1,0.55834,0
DB01035,Procainamide,Q99250,SCN2A,0.5583,0
DB01097,Leflunomide,P35869,AHR,0.55826,1
DB00915,Amantadine,P34969,HTR7,0.55825,0
DB01067,Glipizide,Q14654,KCNJ11,0.55815,0
DB00937,Diethylpropion,P48029,SLC6A8,0.55779,0
DB00418,Secobarbital,P30532,CHRNA5,0.55778,0
DB00619,Imatinib,P04629,NTRK1,0.55772,1
DB00804,Dicyclomine,P08173,CHRM4,0.55766,0
DB00575,Clonidine,P41595,HTR2B,0.5575,0
DB01248,Docetaxel,P07437,TUBB,0.55738,0
DB01023,Felodipine,P54284,CACNB3,0.55726,0
DB01162,Terazosin,Q12809,KCNH2,0.55723,1
DB00278,Argatroban,P00734,F2,0.55722,1
DB01037,Selegiline,P21397,MAOA,0.55698,1
DB00904,Ondansetron,P21918,DRD5,0.55695,0
DB01577,Methamphetamine,P48029,SLC6A8,0.55688,0
DB00193,Tramadol,Q8TCU5,GRIN3A,0.55687,1
DB01223,Aminophylline,P27815,PDE4A,0.55686,0
DB01364,Ephedrine,P21397,MAOA,0.55662,0
DB01115,Nifedipine,Q08499,PDE4D,0.55661,0
DB01337,Pancuronium,P32297,CHRNA3,0.55661,0
DB00210,Adapalene,P10827,THRA,0.55658,0
DB00264,Metoprolol,P08908,HTR1A,0.55657,0
DB00390,Digoxin,P04150,NR3C1,0.5564,0
DB00344,Protriptyline,P08912,CHRM5,0.55634,0
DB00898,Ethanol,P28472,GABRB3,0.55628,0
DB01205,Flumazenil,P48169,GABRA4,0.55628,0
DB01337,Pancuronium,P11229,CHRM1,0.55626,0
DB00674,Galantamine,P35348,ADRA1A,0.55624,0
DB00715,Paroxetine,P35348,ADRA1A,0.55623,0
DB00697,Tizanidine,P25021,HRH2,0.55617,0
DB00320,Dihydroergotamine,P14416,DRD2,0.55588,0
DB00472,Fluoxetine,P08588,ADRB1,0.55588,0
DB00831,Trifluoperazine,P28335,HTR2C,0.55585,0
DB01041,Thalidomide,P21802,FGFR2,0.55581,1
DB00472,Fluoxetine,Q01959,SLC6A3,0.55577,0
DB01656,Roflumilast,P54750,PDE1A,0.55568,0
DB01406,Danazol,Q92731,ESR2,0.55559,0
DB00182,Amphetamine,Q05940,SLC18A2,0.5555,1
DB00333,Methadone,Q9Y5Y9,SCN10A,0.5555,0
DB00683,Midazolam,P30536,TSPO,0.55547,0
DB00285,Venlafaxine,P35372,OPRM1,0.5554,0
DB00808,Indapamide,P51787,KCNQ1,0.55539,1
DB00960,Pindolol,P13945,ADRB3,0.55527,0
DB00257,Clotrimazole,O15554,KCNN4,0.55511,1
DB00458,Imipramine,Q01959,SLC6A3,0.5551,0
DB01151,Desipramine,P41595,HTR2B,0.5551,0
DB00898,Ethanol,P18507,GABRG2,0.55505,0
DB00860,Prednisolone,P06401,PGR,0.55493,0
DB00379,Mexiletine,Q99250,SCN2A,0.55469,0
DB01142,Doxepin,Q01959,SLC6A3,0.55468,0
DB01069,Promethazine,P35462,DRD3,0.55435,0
DB00998,Frovatriptan,P35348,ADRA1A,0.55433,0
DB00333,Methadone,P31645,SLC6A4,0.55429,0
DB00619,Imatinib,P06241,FYN,0.55423,0
DB00206,Reserpine,P18825,ADRA2C,0.55405,0
DB00370,Mirtazapine,P21918,DRD5,0.55399,0
DB00449,Dipivefrin,P20309,CHRM3,0.55394,0
DB00953,Rizatriptan,P41595,HTR2B,0.55388,0
DB01100,Pimozide,P08173,CHRM4,0.55387,0
DB01196,Estramustine,P03372,ESR1,0.55365,1
DB00203,Sildenafil,P18545,PDE6G,0.55364,1
DB00401,Nisoldipine,O00555,CACNA1A,0.55361,0
DB00195,Betaxolol,P25100,ADRA1D,0.55356,0
DB00180,Flunisolide,P06401,PGR,0.55352,0
DB00883,Isosorbide Dinitrate,P08588,ADRB1,0.55346,0
DB00320,Dihydroergotamine,P11229,CHRM1,0.55337,0
DB00195,Betaxolol,P08913,ADRA2A,0.55326,0
DB00757,Dolasetron,Q14524,SCN5A,0.5532,0
DB01184,Domperidone,P21917,DRD4,0.5532,0
DB00918,Almotriptan,P34969,HTR7,0.55318,0
DB00388,Phenylephrine,P14416,DRD2,0.55292,0
DB01161,Chloroprocaine,P43681,CHRNA4,0.55285,0
DB00998,Frovatriptan,P08913,ADRA2A,0.5528,0
DB00361,Vinorelbine,P11388,TOP2A,0.55271,0
DB00659,Acamprosate,Q14832,GRM3,0.55263,1
